,nombre articulo,precio,link,company,model,year,version,color,fuel,doors,transmisions,motor,bodywork,km
1453,Toyota Yaris Xls Pack Cvt,$5.324.000,https://auto.mercadolibre.com.ar/MLA-900407324-toyota-yaris-xls-pack-_JM#position=37&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Toyota,Yaris,2022,XLS PACK CVT,Marrón,Nafta,4,Automática,1.5,Sedán,0 km
1454,Chevrolet Onix 1.0 Turbo Premier I Mt,$4.763.010,https://auto.mercadolibre.com.ar/MLA-1303310739-nuevo-chevrolet-onix-rs-2023-10-turbo-manual-0km-ltz-smar-_JM#position=38&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Chevrolet,Onix,2022,1.0 Turbo Premier I Mt,Blanco,Nafta,5,Manual,1.0,Hatchback,0 km
1455,Toyota Yaris Xs Audio,$4.303.000,https://auto.mercadolibre.com.ar/MLA-861767511-toyota-yaris-15-107cv-xs-5-p-e-_JM#position=39&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Toyota,Yaris,2022,XS AUDIO,Blanco,Nafta,5,Manual,1.5,Hatchback,0 km
1456,Renault Alaskan 2.3 Bit 16v Iconic At 4x4,$9.980.120,https://auto.mercadolibre.com.ar/MLA-1148594394-renault-alaskan-23-iconic-at-2022-volkswagen-pick-up-toro-g-_JM#position=40&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Renault,ALASKAN,2021,2.3 Bit 16v Iconic At 4x4,Gris,Diésel,4,Automática,2.3,Pick-Up,0 km
1457,Volkswagen Amarok V6 Confortline,$11.200.000,https://auto.mercadolibre.com.ar/MLA-1201595224-volkswagen-amarok-v6-confortline-my23-53-_JM#position=41&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Volkswagen,Amarok,2022,V6 Confortline,Blanco,Diésel,4,Automática secuencial,3.0 V6 258 CV,Pick-Up,0 km
1458,Fiat Toro 1.8 Freedom,$5.700.000,https://auto.mercadolibre.com.ar/MLA-1223903858-toro-freedom-18-16v-nafta-at6-mb-_JM#position=42&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Fiat,Toro,2022,1.8 Freedom,Gris,Nafta,4,Automática,1.8,Pick-Up,0 km
1459,Volkswagen Amarok 3.0 V6 Cd Comfortline,$10.080.000,https://auto.mercadolibre.com.ar/MLA-1191549098-volkswagen-amarok-v6-confortline-0km-entrega-inmediata-2023-_JM#position=43&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Volkswagen,Amarok,2022,3.0 V6 Cd Comfortline,Gris,Diésel,4,Automática,3.0,Pick-Up,0 km
1460,Fiat Pulse 1.0 Impetus T3 Cvt,$4.409.000,https://auto.mercadolibre.com.ar/MLA-1193295059-fiat-pulse-_JM#position=44&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Fiat,Pulse,2022,1.0 Impetus T3 Cvt,Blanco,Nafta,5,Automática,1.0,SUV,0 km
1461,Fiat Strada 1.3 Volcano,$4.100.000,https://auto.mercadolibre.com.ar/MLA-1224115011-fiat-strada-volcano-cd-dr-_JM#position=45&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Fiat,Strada,2022,1.3 Volcano,Rojo,Nafta,3,Manual,1.3,Pick-Up,0 km
1462,Fiat Toro 2.0 Volcano 4x4 At Pack Premium,$9.300.000,https://auto.mercadolibre.com.ar/MLA-853427102-fiat-toro-20-volcano-4x4-at-2022-mc-_JM#position=46&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Fiat,Toro,2021,2.0 Volcano 4x4 At Pack Premium,Azul,Diésel,4,Automática,2.0,Pick-Up,0 km
1463,Peugeot 208 1.2 Like,$3.700.500,https://auto.mercadolibre.com.ar/MLA-1145726768-peugeot-208-like-12-2022-0km-d--_JM#position=47&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Peugeot,208,2022,1.2 Like,Blanco,Nafta,5,Manual,1.2,Hatchback,0 km
1464,Kia Cerato 2.0 Sx At6 4 P,$9.180.000,https://auto.mercadolibre.com.ar/MLA-1163432729-kia-cerato-2022-20-sx-at6-4-p-_JM#position=48&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Kia,Cerato,2022,2.0 Sx At6 4 p,Blanco,Nafta,4,Automática,2.0,Sedán,0 km
1465,Renault Kangoo Emotion 5 Asientos,$6.030.000,https://auto.mercadolibre.com.ar/MLA-1134602290-renault-kangoo-emotion-5-asientos-entrinm-jp-_JM#position=49&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Renault,Kangoo,2022,emotion 5 asientos,Blanco,Nafta,6,Manual,"1,6 16 v",Furgón,0 km
1466,Renault Sandero Stepway Intens 1.6,$5.747.000,https://auto.mercadolibre.com.ar/MLA-1141625999-renault-stepway-intens-16-centro-automotores-_JM#position=50&search_layout=stack&type=item&tracking_id=246e6338-7cc9-4ffe-85d9-b53d6ec8c4c8,Renault,Sandero Stepway,2022,Intens 1.6,Dorado,Nafta,5,Manual,1.6,Hatchback,0 km
1467,Renault Sandero Stepway Intens 1.6,$5.747.000,https://auto.mercadolibre.com.ar/MLA-1141625999-renault-stepway-intens-16-centro-automotores-_JM#position=1&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Sandero Stepway,2022,Intens 1.6,Dorado,Nafta,5,Manual,1.6,Hatchback,0 km
1468,Renault Oroch Outsider,$6.484.000,https://auto.mercadolibre.com.ar/MLA-1178365365-renualt-oroch-outsider-full-4x4-100-financiada-dv-_JM#position=2&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Oroch,2023,OUTSIDER,Blanco,Nafta,5,Manual,1.3 TURBO,Off-Road,0 km
1469,Renault Captur 1.6 Intens Cvt,$7.663.000,https://auto.mercadolibre.com.ar/MLA-1216082548-renault-captur-intense-cvt-2022-rt-_JM#position=3&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Captur,2021,1.6 Intens Cvt,Gris,Nafta,5,Automática,1.6,SUV,0 km
1470,Nissan Frontier 2.3bt Platinum 4x4 At L22,$13.437.000,https://auto.mercadolibre.com.ar/MLA-1317534637-nissan-frontier-platinum-4x4-at-h-_JM#position=4&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Nissan,Frontier,2023,2.3bt Platinum 4x4 At L22,Negro,Diésel,4,Automática,2.3,Pick-Up,0 km
1471,Chevrolet Cruze Ii 1.4 Lt 153cv,$6.454.000,https://auto.mercadolibre.com.ar/MLA-1132853813-chevrolet-cruze-lt-at-14t-ajudicado-entrega-70100-dias-as-_JM#position=5&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Chevrolet,Cruze II,2021,1.4 Lt 153cv,Plateado,Nafta,5,Manual,1.4,Hatchback,0 km
1472,Chevrolet Equinox 1.5t Premier 4wd,$14.720.000,https://auto.mercadolibre.com.ar/MLA-1229014342-chevrolet-equinox-premier-at-awd-2023-as-_JM#position=6&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Chevrolet,Equinox,2022,1.5t Premier 4wd,Blanco,Nafta,5,Automática,1.5,SUV,0 km
1473,Hyundai Creta Safety +,U$S29.000,https://auto.mercadolibre.com.ar/MLA-898579328-hyundai-creta-16-safety--_JM#position=7&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Hyundai,Creta,2022,Safety +,A eleccion,Nafta,5,Automática,1.6,SUV,0 km
1474,Audi Q2 1.4 35 Tfsi Sport 150 Cv,U$S51.900,https://auto.mercadolibre.com.ar/MLA-1146640009-audi-q2-0km-2021-automatico-35-tfsi-150cv-audibsas-_JM#position=8&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Audi,Q2,2022,1.4 35 Tfsi Sport 150 Cv,Blanco,Nafta,5,Automática,1.4,SUV,0 km
1475,Renault Sandero Stepway 1.6 16v Zen,$4.000.000,https://auto.mercadolibre.com.ar/MLA-1311358430-renault-stepway-0km-2023-entrega-inmediata-promocion-sfp-_JM#position=9&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Sandero Stepway,2023,1.6 16v Zen,Gris,Nafta,5,Manual,1.6,Hatchback,0 km
1476,Citroën Berlingo 1.4 Bussines 75cv Mixto,$4.270.003,https://auto.mercadolibre.com.ar/MLA-1268106143-citroen-berlingo-furgon-multispace-0km-2023-concesionario-m-_JM#position=10&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Citroën,Berlingo,2022,1.4 Bussines 75cv Mixto,Plateado,Nafta,3,Manual,1.4,Furgón,0 km
1477,Citroën C5 Aircross 1.6 Thp Eat6 Feel Pack,$15.843.500,https://auto.mercadolibre.com.ar/MLA-1314598033-citron-c5-aircross-2023-16-thp-eat6-feel-pack-_JM#position=11&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Citroën,C5 Aircross,2023,1.6 Thp Eat6 Feel Pack,Blanco,Nafta,5,Automática,1.6,SUV,0 km
1478,Citroën C5 Aircross 1.6 Thp Eat6 Feel Pack,$9.990.000,https://auto.mercadolibre.com.ar/MLA-1109936126-citroen-c5-aircross-feel-pack-automatico-0-km-stock-fisico-_JM#position=12&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Citroën,C5 Aircross,2021,1.6 Thp Eat6 Feel Pack,Blanco,Nafta,5,Automática,1.6,SUV,0 km
1479,Renault Kangoo 1.6 Furgon Ph3 Confort Pack 5as Lc,$5.471.200,https://auto.mercadolibre.com.ar/MLA-1126357166-auto-camioneta-kangoo-express-confort-5-asientos-stock-fisic-_JM#position=13&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Kangoo,2021,1.6 Furgon Ph3 Confort Pack 5as Lc,Blanco,Nafta,3,Manual,1.6,Furgón,0 km
1480,Peugeot 2008 1.6 Thp Sport Tip,$6.550.000,https://auto.mercadolibre.com.ar/MLA-1143161783-peugeot-2008-sport-tiptronic-0km-e-_JM#position=14&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Peugeot,2008,2021,1.6 Thp Sport Tip,Rojo,Nafta,5,Automática,1.6,SUV,888 km
1481,Fiat Strada 1.4 8v Endurance Cs,$3.701.200,https://auto.mercadolibre.com.ar/MLA-1180569992-strada-endurance-cabina-simple-o-doble-tomo-usados-fiat-b--_JM#position=15&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Fiat,Strada,2022,1.4 8v Endurance Cs,Blanco,Nafta,3,Manual,1.4,Pick-Up,0 km
1482,Renault Kangoo Ii Express Confort 1.6 Sce,$4.542.000,https://auto.mercadolibre.com.ar/MLA-1299982194-renault-kangoo-express-furgon-2-asientos-16-16v-2023-d-_JM#position=16&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Kangoo,2022,Ii Express Confort 1.6 Sce,Plateado,Nafta,3,Manual,1.6,Furgón,0 km
1483,Renault Sandero Stepway 1.6 16v Zen,$4.424.900,https://auto.mercadolibre.com.ar/MLA-1208044798-renault-sand-stepway-zen-2000000-tasa159-en-stock-cna-_JM#position=17&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Sandero Stepway,2022,1.6 16v Zen,Blanco,Nafta,5,Manual,1.6,Hatchback,0 km
1484,Renault Duster Iconic 1.3t,$7.300.000,https://auto.mercadolibre.com.ar/MLA-1313973962-renault-duster-iconic-13t-cvt-2023-en-stock-fisico-cna-_JM#position=18&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Duster ICONIC,2023,1.3T,Gris,Nafta,5,Automática,1.3 TURBO,Off-Road,0 km
1485,Ford Bronco Big Bend,$10.362.000,https://auto.mercadolibre.com.ar/MLA-1131316510-ford-bronco-big-bend-0km-as2-_JM#position=19&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Ford,Bronco,2022,BIG BEND,Blanco,Nafta,5,Automática,1.5,SUV,0 km
1486,Chevrolet S10 2.8 Cd 4x4 Ltz Tdci 200cv At,$11.299.700,https://auto.mercadolibre.com.ar/MLA-1148942004-chevrolet-s-10-4x4-ltz-at-28-cd-contado-al-5-_JM#position=20&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Chevrolet,S10,2022,2.8 Cd 4x4 Ltz Tdci 200cv At,Blanco,Diésel,4,Automática,2.8,Pick-Up,0 km
1487,Hyundai Creta 1.6 At Safety+,U$S27.500,https://auto.mercadolibre.com.ar/MLA-1214259510-hyundai-creta-16-safety-_JM#position=21&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Hyundai,Creta,2022,1.6 At Safety+,Gris,Nafta,5,Automática,1.6,SUV,0 km
1488,Hyundai Tucson 2.0 C/techo,U$S46.500,https://auto.mercadolibre.com.ar/MLA-1281951279-hyundai-tucson-20-2wd-panorama-at-ccuero-_JM#position=22&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Hyundai,Tucson,2021,2.0 C/techo,Gris,Nafta,5,Automática,2.0,SUV,0 km
1489,Toyota Hilux 2.8 Cd Srx 177cv 4x4,$18.750.000,https://auto.mercadolibre.com.ar/MLA-1302549213-toyota-hilux-28-cd-srx-177cv-4x4-qr-cars-_JM#position=23&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Toyota,Hilux,2022,2.8 Cd Srx 177cv 4x4,Gris,Diésel,4,Manual,2.8,Pick-Up,0 km
1490,Ds3 Crossback So Chic 1.2t 155cv Celeste Entrega Inmediata,$13.300.000,https://auto.mercadolibre.com.ar/MLA-1125927788-ds3-crossback-12-155cv-so-chic-celeste-nc-_JM#position=24&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Ds3,Crossback,2021,So Chic 1.2T 155cv Celeste Entrega Inmediata,Blanco,Nafta,5,Automática,1.2,Hatchback,0 km
1491,Chevrolet Tracker Ls,$5.800.000,https://auto.mercadolibre.com.ar/MLA-1130171474-tracker-12turbo-at-irina-_JM#position=25&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Chevrolet,Tracker,2022,ls,Plateado,Nafta,5,Automática,1.2t,SUV,0 km
1492,Renault Kangoo Ii Express Confort 5a 1.6 Sce,$5.810.000,https://auto.mercadolibre.com.ar/MLA-1192739220-renault-kangoo-confort-5a-16-fl-_JM#position=26&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Kangoo,2022,Ii Express Confort 5a 1.6 Sce,Blanco,Nafta,3,Manual,1.6,Furgón,0 km
1493,Volkswagen Tiguan Allspace 2.0 Tsi Comfortline Dsg,$15.999.900,https://auto.mercadolibre.com.ar/MLA-1276928462-volkswagen-tiguan-allspace-comfortline-350-tsi-gd-_JM#position=27&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Volkswagen,Tiguan Allspace,2022,2.0 Tsi Comfortline Dsg,Azul,Nafta,5,Automática,2.0,SUV,0 km
1494,Fiat Strada 1.3 Volcano,$4.550.000,https://auto.mercadolibre.com.ar/MLA-935478895-fiat-strada-13-volcano-_JM#position=28&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Fiat,Strada,2021,1.3 Volcano,Rojo,Nafta,3,Manual,1.3,Pick-Up,0 km
1495,Fiat Cronos Precision 1.3 Cvt My23,$3.700.000,https://auto.mercadolibre.com.ar/MLA-1164839093-fiat-cronos-precision-13-cvt-linea-nueva-stock-fisico-ya-_JM#position=29&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Fiat,Cronos,2023,Precision 1.3 CVT MY23,Blanco,Nafta,4,Automática secuencial,1.3,Sedán,0 km
1496,Ford Transit 2.2 Furgon Mediano 350m,$9.406.814,https://auto.mercadolibre.com.ar/MLA-1220970373-ford-transit-diesel-22l-4x2-furgon-medio-te-okm-2022-2-_JM#position=30&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Ford,Transit,2022,2.2 Furgon Mediano 350m,Blanco,Diésel,2,Manual,2.2,Furgón,0 km
1497,Fiat Cronos 1.3 Gse Drive Pack Conectividad,$850.000,https://auto.mercadolibre.com.ar/MLA-1233173580-fiat-cronos-13-conectividad-x-plan-directo-no-contado-men-_JM#position=31&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Fiat,Cronos,2022,1.3 Gse Drive Pack Conectividad,Gris,Nafta,4,Manual,1.3,Sedán,0 km
1498,Chevrolet Tracker Ltz At,$6.500.000,https://auto.mercadolibre.com.ar/MLA-1297812379-chevrolet-tracker-ltz-at-hc-_JM#position=32&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Chevrolet,Tracker,2023,LTZ AT,Plateado,Nafta,5,Automática secuencial,1.2 Turbo,SUV,0 km
1499,Renault Sandero 1.6 16v Sense,$4.199.000,https://auto.mercadolibre.com.ar/MLA-1298786328-renault-sandero-zen-16-16v-oferta-2023-d-_JM#position=33&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Sandero,2022,1.6 16v Sense,Rojo,Nafta,5,Manual,1.6,Hatchback,0 km
1500,Nissan Kicks 1.6 Sense 120cv,$6.334.300,https://auto.mercadolibre.com.ar/MLA-1109192092-nuevo-nissan-kicks-sense-mt-_JM#position=34&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Nissan,Kicks,2021,1.6 Sense 120cv,Rojo,Nafta,5,Manual,1.6,Hatchback,0 km
1501,Audi A1 Sportback 1.5 35 Tfsi 150cv,U$S49.000,https://auto.mercadolibre.com.ar/MLA-1132232066-audi-a1-0km-usado-35-tfsi-0km-2022-2023-_JM#position=35&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Audi,A1 Sportback,2020,1.5 35 Tfsi 150cv,Gris,Nafta,5,Automática,1.5,Hatchback,5000 km
1502,Chevrolet S10 2.8 High Country Cd Tdci 200cv Automática,$13.420.000,https://auto.mercadolibre.com.ar/MLA-1146771031-chevrolet-s10-high-country-hc-4x4-at-entrega-con-oficial-em-_JM#position=36&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Chevrolet,S10,2022,2.8 High Country Cd Tdci 200cv Automática,Plateado,Diésel,4,Automática,2.8,Pick-Up,0 km
1503,Toyota Hilux 2.4 Cd Sr 150cv 4x2,$8.883.000,https://auto.mercadolibre.com.ar/MLA-1147091840-hilux-4x2-dc-sr-24-tdi-6-mt-_JM#position=37&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Toyota,Hilux,2022,2.4 Cd Sr 150cv 4x2,Gris,Diésel,4,Manual,2.4,Pick-Up,0 km
1504,Jeep Commander 2.0 Td380 At9 4x4 7pas Overland,$23.300.000,https://auto.mercadolibre.com.ar/MLA-1149177674-jeep-commander-20-td380-at9-4x4-7pas-overland-_JM#position=38&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Jeep,Commander,2022,2.0 Td380 At9 4x4 7pas Overland,Negro,Diésel,5,Automática,2.0,SUV,0 km
1505,Audi Audi Etron Sportback 55 Quattro,U$S221.480,https://auto.mercadolibre.com.ar/MLA-1119159150-nuevo-audi-e-tron-sportback-55-quattro-sline-electrico-2022-_JM#position=39&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Audi,Audi Etron Sportback,2022,55 Quattro,Eléctrico,5,electrico,SUV,0 km,.,.
1506,Fiat Toro 1.8 Freedom,$7.252.700,https://auto.mercadolibre.com.ar/MLA-1122345395-fiat-toro-0km-2023-tomo-usada-18-13-o-20-4x4-o-4x2-m-_JM#position=40&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Fiat,Toro,2021,1.8 Freedom,Negro,Nafta,4,Automática,1.8,Pick-Up,0 km
1507,Volkswagen Vento 1.4 Highline 150cv At,$10.820.000,https://auto.mercadolibre.com.ar/MLA-1146071641-0km-volkswagen-vento-highline-250tsi-150cv-entrega-inmediata-_JM#position=41&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Volkswagen,Vento,2021,1.4 Highline 150cv At,Blanco,Nafta,4,Automática,1.4,Sedán,0 km
1508,Jeep Compass 1.3 T270 Longitude,$12.990.000,https://auto.mercadolibre.com.ar/MLA-1146162254-jeep-compass-longitude-13t-270-0km-stock-linea-nueva-2022-_JM#position=42&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Jeep,Compass,2022,1.3 T270 Longitude,Negro,Nafta,5,Automática,1.3,SUV,0 km
1509,Fiat Mobi 1.0 Easy,$2.442.100,https://auto.mercadolibre.com.ar/MLA-1153570033-fiat-mobi-0km-plan-gobierno-tomamos-usados-etios-up-fox-2--_JM#position=43&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Fiat,Mobi,2022,1.0 Easy,Rojo,Nafta,5,Manual,1.0,Hatchback,0 km
1510,Mini Cooper 1.5 F56 Pepper 136cv,U$S61.800,https://auto.mercadolibre.com.ar/MLA-1144960768-mini-cooper-classic-2022-15-f56-pepper-136cv-_JM#position=44&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Mini,Cooper,2022,1.5 F56 Pepper 136cv,Nafta,3,Automática,1.5,Hatchback,0 km,.
1511,Volkswagen Amarok 3.0 V6 Extreme Black Style,$17.400.000,https://auto.mercadolibre.com.ar/MLA-1157081480-volkswagen-amarok-2023-30-v6-extreme-black-style-_JM#position=45&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Volkswagen,Amarok,2023,3.0 V6 Extreme Black Style,Negro,Diésel,4,Automática,3.0,Pick-Up,0 km
1512,Renault Duster Iconic,$5.508.762,https://auto.mercadolibre.com.ar/MLA-1185004399-renault-duster-anticipo-y-cuotas-a-pedido-13-turbo-fdg-_JM#position=46&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,Duster,2022,Iconic,Azul,Nafta,4,Manual,1.3T,SUV,0 km
1513,Ford Ranger Xlt 2.2 At,$9.916.000,https://auto.mercadolibre.com.ar/MLA-1220970587-ford-ranger-22l-cd-4x2-xlt-at-diesel-okm-2022-3-_JM#position=47&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Ford,Ranger,2022,XLT 2.2 AT,Plateado,Diésel,4,Automática,2.2,Pick-Up,0 km
1514,Chevrolet S10 2.8 Cd 4x4 Ltz Tdci 200cv At,$10.500.000,https://auto.mercadolibre.com.ar/MLA-1147042374-chevrolet-s10-ltz-4x4-28-cd-2023-en-stock-retira-ya-dq-5-_JM#position=48&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Chevrolet,S10,2022,2.8 Cd 4x4 Ltz Tdci 200cv At,Blanco,Diésel,4,Automática,2.8,Pick-Up,0 km
1515,Renault Alaskan Iconic 4x4 Mt Do,$10.603.000,https://vehiculo.mercadolibre.com.ar/MLA-1184659434-renault-alaskan-iconic-4x4-mt-do-_JM#position=49&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Renault,iconic 4x4 mt,2022,Gris,0 km,Automática,.,.,.,.,.
1516,Volkswagen Amarok Extreme Black Style,$17.000.000,https://auto.mercadolibre.com.ar/MLA-1229011159-volkswagen-amarok-v6-black-style-0km-my23-entrega-inmediata-_JM#position=50&search_layout=stack&type=item&tracking_id=bbc59126-0424-4992-a9ed-7d3f6a3190ee,Volkswagen,Amarok,2023,EXTREME BLACK STYLE,Negro,Diésel,4,Automática secuencial,V6 3.0,Pick-Up,0 km
1517,Ram 1500 5.7 Laramie Atx V8,U$S69.900,https://auto.mercadolibre.com.ar/MLA-1290643531-ram-1500-_JM#position=1&search_layout=stack&type=item&tracking_id=5157777b-f9f8-4415-b928-d0508d9ef288,RAM,1500,2022,5.7 Laramie Atx V8,Gris,Nafta,4,Automática,5.7,Pick-Up,0 km
1518,Ford Mustang 5.0 Gt V8 (466cv) At10,$27.738.000,https://auto.mercadolibre.com.ar/MLA-1311306130-ford-mustang-50-gt-v8-466cv-at10-_JM#position=2&search_layout=stack&type=item&tracking_id=5157777b-f9f8-4415-b928-d0508d9ef288,Ford,Mustang,2023,5.0 GT V8 (466cv) AT10,Blanco,Nafta,2,Automática,5.0L TiVCT V8 (466CV),Coupé,0 km
1519,Toyota Hilux 2.8 Cd Sr 177cv 4x4,$12.500.000,https://auto.mercadolibre.com.ar/MLA-1275668891-toyota-hilux-2023-28-cd-sr-177cv-4x4-_JM#position=3&search_layout=stack&type=item&tracking_id=5157777b-f9f8-4415-b928-d0508d9ef288,Toyota,Hilux,2022,2.8 Cd Sr 177cv 4x4,Plateado,Diésel,4,Manual,2.8,Pick-Up,0 km
1520,Renault Kangoo Ii Express Confort 5a 1.6 Sce,$4.217.000,https://auto.mercadolibre.com.ar/MLA-903676617-ofertaa-kangoo-confort-5-as-16-2022-c-patentamiento-inclui-_JM#position=4&search_layout=stack&type=item&tracking_id=5157777b-f9f8-4415-b928-d0508d9ef288,Renault,Kangoo,2021,Ii Express Confort 5a 1.6 Sce,Plateado,Nafta,3,Manual,1.6,Furgón,0 km
1521,Chery Tiggo 4 Pro 1.5 Turbo Luxury,$9.350.000,https://auto.mercadolibre.com.ar/MLA-1168321022-chery-tiggo-4-pro-15-turbo-luxury-_JM#position=5&search_layout=stack&type=item&tracking_id=5157777b-f9f8-4415-b928-d0508d9ef288,Chery,Tiggo 4,2022,Pro 1.5 Turbo Luxury,Rojo,Nafta,5,Automática secuencial,1.5TURBO,SUV,0 km
1522,Toyota Yaris 1.5 107cv Xls Cvt,$6.000.000,https://auto.mercadolibre.com.ar/MLA-1148997241-toyota-yaris-2023-15-107cv-xls-cvt-_JM#position=6&search_layout=stack&type=item&tracking_id=5157777b-f9f8-4415-b928-d0508d9ef288,Toyota,Yaris,2022,1.5 107cv Xls Cvt,Nafta,5,Automática,1.5,Hatchback,0 km,.
